[SECTION];metadata
key;value
schema_version;1
name;Мой проект
task_number;
description;
status;draft

[SECTION];objects
type;name;sort_order;params;results;is_valid;validation_errors
tank;Прям. бак №6;65;"{""name"": ""Прям. бак №6"", ""shape"": ""rectangular"", ""width"": 4.0, ""height"": 3.0, ""length"": 3.0, ""ambient_temperature"": -30.0, ""insulation_material"": ""foam_glass"", ""process_temperature"": 40.0, ""insulation_thickness"": 0.06}";"{""surface_area"": 66.0, ""total_heat_loss"": 4534.708, ""heat_loss_per_m2"": 62.462}";true;
tank;Прям. бак №7;66;"{""name"": ""Прям. бак №7"", ""shape"": ""rectangular"", ""width"": 4.0, ""height"": 4.0, ""length"": 6.0, ""ambient_temperature"": -20.0, ""insulation_material"": ""mineral_wool"", ""process_temperature"": 80.0, ""insulation_thickness"": 0.15}";"{""surface_area"": 128.0, ""total_heat_loss"": 4117.513, ""heat_loss_per_m2"": 29.244}";true;
tank;Шар. бак №8;67;"{""name"": ""Шар. бак №8"", ""shape"": ""spherical"", ""diameter"": 1.5, ""ambient_temperature"": -40.0, ""insulation_material"": ""mineral_wool"", ""process_temperature"": 80.0, ""insulation_thickness"": 0.06}";"{""surface_area"": 7.069, ""total_heat_loss"": 657.292, ""heat_loss_per_m2"": 84.534}";true;
tank;Шар. бак №9;68;"{""name"": ""Шар. бак №9"", ""shape"": ""spherical"", ""diameter"": 2.0, ""ambient_temperature"": -40.0, ""insulation_material"": ""mineral_wool"", ""process_temperature"": 100.0, ""insulation_thickness"": 0.06}";"{""surface_area"": 12.566, ""total_heat_loss"": 1363.273, ""heat_loss_per_m2"": 98.623}";true;
tank;Шар. бак №10;69;"{""name"": ""Шар. бак №10"", ""shape"": ""spherical"", ""diameter"": 2.5, ""ambient_temperature"": -10.0, ""insulation_material"": ""polyurethane"", ""process_temperature"": 40.0, ""insulation_thickness"": 0.15}";"{""surface_area"": 19.635, ""total_heat_loss"": 198.393, ""heat_loss_per_m2"": 9.186}";true;
tank;Шар. бак №11;70;"{""name"": ""Шар. бак №11"", ""shape"": ""spherical"", ""diameter"": 1.0, ""ambient_temperature"": -40.0, ""insulation_material"": ""polyurethane"", ""process_temperature"": 100.0, ""insulation_thickness"": 0.05}";"{""surface_area"": 3.142, ""total_heat_loss"": 258.454, ""heat_loss_per_m2"": 74.789}";true;
tank;Шар. бак №12;71;"{""name"": ""Шар. бак №12"", ""shape"": ""spherical"", ""diameter"": 2.0, ""ambient_temperature"": 10.0, ""insulation_material"": ""aerogel"", ""process_temperature"": 60.0, ""insulation_thickness"": 0.15}";"{""surface_area"": 12.566, ""total_heat_loss"": 95.607, ""heat_loss_per_m2"": 6.917}";true;
tank;Прям. бак №13;72;"{""name"": ""Прям. бак №13"", ""shape"": ""rectangular"", ""width"": 3.0, ""height"": 4.0, ""length"": 2.0, ""ambient_temperature"": -20.0, ""insulation_material"": ""calcium_silicate"", ""process_temperature"": 80.0, ""insulation_thickness"": 0.04}";"{""surface_area"": 52.0, ""total_heat_loss"": 8152.892, ""heat_loss_per_m2"": 142.533}";true;
tank;Прям. бак №14;73;"{""name"": ""Прям. бак №14"", ""shape"": ""rectangular"", ""width"": 2.0, ""height"": 2.0, ""length"": 4.0, ""ambient_temperature"": -20.0, ""insulation_material"": ""polystyrene"", ""process_temperature"": 100.0, ""insulation_thickness"": 0.12}";"{""surface_area"": 40.0, ""total_heat_loss"": 1627.569, ""heat_loss_per_m2"": 36.99}";true;
tank;Прям. бак №15;74;"{""name"": ""Прям. бак №15"", ""shape"": ""rectangular"", ""width"": 3.0, ""height"": 3.0, ""length"": 6.0, ""ambient_temperature"": 10.0, ""insulation_material"": ""polystyrene"", ""process_temperature"": 60.0, ""insulation_thickness"": 0.12}";"{""surface_area"": 90.0, ""total_heat_loss"": 1525.846, ""heat_loss_per_m2"": 15.413}";true;
tank;Шар. бак №16;75;"{""name"": ""Шар. бак №16"", ""shape"": ""spherical"", ""diameter"": 1.5, ""ambient_temperature"": -20.0, ""insulation_material"": ""mineral_wool"", ""process_temperature"": 80.0, ""insulation_thickness"": 0.15}";"{""surface_area"": 7.069, ""total_heat_loss"": 227.383, ""heat_loss_per_m2"": 29.244}";true;
tank;Прям. бак №17;76;"{""name"": ""Прям. бак №17"", ""shape"": ""rectangular"", ""width"": 4.0, ""height"": 3.0, ""length"": 5.0, ""ambient_temperature"": 0.0, ""insulation_material"": ""aerogel"", ""process_temperature"": 80.0, ""insulation_thickness"": 0.15}";"{""surface_area"": 94.0, ""total_heat_loss"": 1144.27, ""heat_loss_per_m2"": 11.066}";true;
tank;Шар. бак №18;77;"{""name"": ""Шар. бак №18"", ""shape"": ""spherical"", ""diameter"": 1.0, ""ambient_temperature"": -10.0, ""insulation_material"": ""aerogel"", ""process_temperature"": 60.0, ""insulation_thickness"": 0.05}";"{""surface_area"": 3.142, ""total_heat_loss"": 98.049, ""heat_loss_per_m2"": 28.373}";true;
tank;Прям. бак №19;78;"{""name"": ""Прям. бак №19"", ""shape"": ""rectangular"", ""width"": 2.0, ""height"": 4.0, ""length"": 2.0, ""ambient_temperature"": 10.0, ""insulation_material"": ""calcium_silicate"", ""process_temperature"": 80.0, ""insulation_thickness"": 0.1}";"{""surface_area"": 40.0, ""total_heat_loss"": 1895.771, ""heat_loss_per_m2"": 43.086}";true;
tank;Прям. бак №20;79;"{""name"": ""Прям. бак №20"", ""shape"": ""rectangular"", ""width"": 2.0, ""height"": 3.0, ""length"": 2.0, ""ambient_temperature"": -30.0, ""insulation_material"": ""foam_glass"", ""process_temperature"": 40.0, ""insulation_thickness"": 0.05}";"{""surface_area"": 32.0, ""total_heat_loss"": 2598.4, ""heat_loss_per_m2"": 73.818}";true;
tank;Шар. бак №21;80;"{""name"": ""Шар. бак №21"", ""shape"": ""spherical"", ""diameter"": 1.5, ""ambient_temperature"": -10.0, ""insulation_material"": ""mineral_wool"", ""process_temperature"": 100.0, ""insulation_thickness"": 0.15}";"{""surface_area"": 7.069, ""total_heat_loss"": 250.121, ""heat_loss_per_m2"": 32.168}";true;
tank;Шар. бак №22;81;"{""name"": ""Шар. бак №22"", ""shape"": ""spherical"", ""diameter"": 1.5, ""ambient_temperature"": -10.0, ""insulation_material"": ""polystyrene"", ""process_temperature"": 100.0, ""insulation_thickness"": 0.12}";"{""surface_area"": 7.069, ""total_heat_loss"": 263.647, ""heat_loss_per_m2"": 33.908}";true;
tank;Цил. бак №23;82;"{""name"": ""Цил. бак №23"", ""shape"": ""cylindrical"", ""height"": 3.0, ""diameter"": 2.5, ""ambient_temperature"": -40.0, ""insulation_material"": ""calcium_silicate"", ""process_temperature"": 40.0, ""insulation_thickness"": 0.12}";"{""surface_area"": 33.379, ""total_heat_loss"": 1520.104, ""heat_loss_per_m2"": 41.4}";true;
tank;Цил. бак №24;83;"{""name"": ""Цил. бак №24"", ""shape"": ""cylindrical"", ""height"": 6.0, ""diameter"": 1.0, ""ambient_temperature"": 0.0, ""insulation_material"": ""calcium_silicate"", ""process_temperature"": 100.0, ""insulation_thickness"": 0.15}";"{""surface_area"": 20.42, ""total_heat_loss"": 938.318, ""heat_loss_per_m2"": 41.773}";true;
tank;Цил. бак №25;84;"{""name"": ""Цил. бак №25"", ""shape"": ""cylindrical"", ""height"": 6.0, ""diameter"": 2.5, ""ambient_temperature"": -10.0, ""insulation_material"": ""mineral_wool"", ""process_temperature"": 60.0, ""insulation_thickness"": 0.15}";"{""surface_area"": 56.941, ""total_heat_loss"": 1282.186, ""heat_loss_per_m2"": 20.471}";true;
tank;Шар. бак №26;85;"{""name"": ""Шар. бак №26"", ""shape"": ""spherical"", ""diameter"": 2.5, ""ambient_temperature"": -10.0, ""insulation_material"": ""polyurethane"", ""process_temperature"": 100.0, ""insulation_thickness"": 0.1}";"{""surface_area"": 19.635, ""total_heat_loss"": 649.553, ""heat_loss_per_m2"": 30.074}";true;
tank;Цил. бак №27;86;"{""name"": ""Цил. бак №27"", ""shape"": ""cylindrical"", ""height"": 4.0, ""diameter"": 1.5, ""ambient_temperature"": -10.0, ""insulation_material"": ""polystyrene"", ""process_temperature"": 80.0, ""insulation_thickness"": 0.12}";"{""surface_area"": 22.384, ""total_heat_loss"": 683.086, ""heat_loss_per_m2"": 27.743}";true;
tank;Шар. бак №28;87;"{""name"": ""Шар. бак №28"", ""shape"": ""spherical"", ""diameter"": 2.5, ""ambient_temperature"": -30.0, ""insulation_material"": ""calcium_silicate"", ""process_temperature"": 80.0, ""insulation_thickness"": 0.08}";"{""surface_area"": 19.635, ""total_heat_loss"": 1804.003, ""heat_loss_per_m2"": 83.525}";true;
tank;Цил. бак №29;88;"{""name"": ""Цил. бак №29"", ""shape"": ""cylindrical"", ""height"": 4.0, ""diameter"": 2.0, ""ambient_temperature"": -30.0, ""insulation_material"": ""polyurethane"", ""process_temperature"": 80.0, ""insulation_thickness"": 0.12}";"{""surface_area"": 31.416, ""total_heat_loss"": 869.487, ""heat_loss_per_m2"": 25.161}";true;
tank;Шар. бак №30;89;"{""name"": ""Шар. бак №30"", ""shape"": ""spherical"", ""diameter"": 2.5, ""ambient_temperature"": -30.0, ""insulation_material"": ""foam_glass"", ""process_temperature"": 60.0, ""insulation_thickness"": 0.04}";"{""surface_area"": 19.635, ""total_heat_loss"": 2505.42, ""heat_loss_per_m2"": 116.0}";true;
tank;Шар. бак №31;90;"{""name"": ""Шар. бак №31"", ""shape"": ""spherical"", ""diameter"": 2.5, ""ambient_temperature"": -30.0, ""insulation_material"": ""calcium_silicate"", ""process_temperature"": 40.0, ""insulation_thickness"": 0.05}";"{""surface_area"": 19.635, ""total_heat_loss"": 1767.389, ""heat_loss_per_m2"": 81.829}";true;
tank;Прям. бак №32;91;"{""name"": ""Прям. бак №32"", ""shape"": ""rectangular"", ""width"": 2.0, ""height"": 3.0, ""length"": 2.0, ""ambient_temperature"": -10.0, ""insulation_material"": ""aerogel"", ""process_temperature"": 100.0, ""insulation_thickness"": 0.06}";"{""surface_area"": 32.0, ""total_heat_loss"": 1315.508, ""heat_loss_per_m2"": 37.372}";true;
tank;Прям. бак №33;92;"{""name"": ""Прям. бак №33"", ""shape"": ""rectangular"", ""width"": 4.0, ""height"": 3.0, ""length"": 6.0, ""ambient_temperature"": 10.0, ""insulation_material"": ""aerogel"", ""process_temperature"": 40.0, ""insulation_thickness"": 0.15}";"{""surface_area"": 108.0, ""total_heat_loss"": 493.01, ""heat_loss_per_m2"": 4.15}";true;
tank;Цил. бак №34;93;"{""name"": ""Цил. бак №34"", ""shape"": ""cylindrical"", ""height"": 6.0, ""diameter"": 3.0, ""ambient_temperature"": -10.0, ""insulation_material"": ""polyurethane"", ""process_temperature"": 100.0, ""insulation_thickness"": 0.06}";"{""surface_area"": 70.686, ""total_heat_loss"": 3837.03, ""heat_loss_per_m2"": 49.348}";true;
tank;Шар. бак №35;94;"{""name"": ""Шар. бак №35"", ""shape"": ""spherical"", ""diameter"": 2.5, ""ambient_temperature"": -30.0, ""insulation_material"": ""polystyrene"", ""process_temperature"": 80.0, ""insulation_thickness"": 0.05}";"{""surface_area"": 19.635, ""total_heat_loss"": 1694.605, ""heat_loss_per_m2"": 78.46}";true;
tank;Прям. бак №36;95;"{""name"": ""Прям. бак №36"", ""shape"": ""rectangular"", ""width"": 4.0, ""height"": 2.0, ""length"": 3.0, ""ambient_temperature"": -20.0, ""insulation_material"": ""polystyrene"", ""process_temperature"": 100.0, ""insulation_thickness"": 0.04}";"{""surface_area"": 52.0, ""total_heat_loss"": 6027.194, ""heat_loss_per_m2"": 105.371}";true;
tank;Шар. бак №37;96;"{""name"": ""Шар. бак №37"", ""shape"": ""spherical"", ""diameter"": 1.0, ""ambient_temperature"": -10.0, ""insulation_material"": ""mineral_wool"", ""process_temperature"": 40.0, ""insulation_thickness"": 0.1}";"{""surface_area"": 3.142, ""total_heat_loss"": 74.851, ""heat_loss_per_m2"": 21.66}";true;
tank;Шар. бак №38;97;"{""name"": ""Шар. бак №38"", ""shape"": ""spherical"", ""diameter"": 1.0, ""ambient_temperature"": -10.0, ""insulation_material"": ""foam_glass"", ""process_temperature"": 60.0, ""insulation_thickness"": 0.08}";"{""surface_area"": 3.142, ""total_heat_loss"": 165.063, ""heat_loss_per_m2"": 47.765}";true;
tank;Прям. бак №39;98;"{""name"": ""Прям. бак №39"", ""shape"": ""rectangular"", ""width"": 3.0, ""height"": 3.0, ""length"": 4.0, ""ambient_temperature"": -30.0, ""insulation_material"": ""polyurethane"", ""process_temperature"": 100.0, ""insulation_thickness"": 0.08}";"{""surface_area"": 66.0, ""total_heat_loss"": 3206.551, ""heat_loss_per_m2"": 44.167}";true;
tank;Прям. бак №40;99;"{""name"": ""Прям. бак №40"", ""shape"": ""rectangular"", ""width"": 1.5, ""height"": 4.0, ""length"": 5.0, ""ambient_temperature"": -20.0, ""insulation_material"": ""polystyrene"", ""process_temperature"": 40.0, ""insulation_thickness"": 0.15}";"{""surface_area"": 67.0, ""total_heat_loss"": 1096.298, ""heat_loss_per_m2"": 14.875}";true;

[SECTION];electrical
object_key;variant_number;cable_type;cable_mark;params;results
Труба DN108 №6;4;self_regulating;ТЛТ-60;"{""cable_mark"": null, ""pipe_length"": 82.0, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": -30.0, ""process_temperature"": 100.0, ""required_power_per_meter"": 53.062}";"{""current"": 24.6, ""voltage"": 220.0, ""total_power"": 5412.0, ""cable_length"": 90.2, ""selected_cable"": ""ТЛТ-60""}"
Труба DN89 №13;4;self_regulating;ТЛТ-25;"{""cable_mark"": null, ""pipe_length"": 85.9, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": 10.0, ""process_temperature"": 70.0, ""required_power_per_meter"": 12.039}";"{""current"": 10.738, ""voltage"": 220.0, ""total_power"": 2362.25, ""cable_length"": 94.49, ""selected_cable"": ""ТЛТ-25""}"
Труба DN219 №18;4;self_regulating;ТЛТ-25;"{""cable_mark"": null, ""pipe_length"": 184.2, ""cable_catalog"": [{""brand"": ""ТЛТ"", ""model"": ""ТЛТ-10"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 10}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-15"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 15}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-20"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 65, ""min_temperature"": -40, ""power_per_meter"": 20}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-25"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 25}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-30"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 85, ""min_temperature"": -50, ""power_per_meter"": 30}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-40"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 40}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-50"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 110, ""min_temperature"": -50, ""power_per_meter"": 50}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-60"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 60}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-75"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 120, ""min_temperature"": -55, ""power_per_meter"": 75}, {""brand"": ""ТЛТ"", ""model"": ""ТЛТ-100"", ""source"": ""builtin"", ""voltage"": 220, ""max_temperature"": 150, ""min_temperature"": -60, ""power_per_meter"": 100}], ""safety_factor"": 1.1, ""supply_voltage"": 220.0, ""ambient_temperature"": 5.0, ""process_temperature"": 50.0, ""required_power_per_meter"": 18.355}";"{""current"": 23.025, ""voltage"": 220.0, ""total_power"": 5065.5, ""cable_length"": 202.62, ""selected_cable"": ""ТЛТ-25""}"
